L1 Norm,Linf Norm
0.4439432975620031,9.835042970374229
0.2278667208313942,5.3191439208626745
0.2299768906276673,5.2615784915536645
0.2354843870310113,5.597717829409986
0.1003062782846391,1.6053978382274507
0.2376921199418604,6.042953994885832
0.2678535790484398,6.918746750046313
0.2879324463924393,7.746789894577116
0.1861373859180137,4.487659505708516
0.2252915478345006,5.890676859011501
0.1484972569359466,3.3973672503352166
0.1566027027921751,3.696438124629483
0.1914235047616064,4.816280046164989
0.2353217935694381,6.298758038260788
0.1270438654195517,2.759444021437317
0.1367786907203495,3.0153416239768265
0.3350553261810913,9.708775882723929
0.1336370549678802,2.984514540242404
0.3059386606154963,8.73817236378044
0.1096924045078456,2.877391775372252
0.1456710142405703,3.983542146943137
0.1937105876695364,5.551438793784008
0.107889611199405,2.7257145094718784
0.1379243769268505,3.850983329773322
0.1015002852485515,2.652787038738653
0.1134291576004587,2.990773644718155
0.0630240624213591,1.387974202416837
0.1327733889382332,3.6597204375052814
0.1036142100049182,2.7223516650464386
0.0885034785388037,2.217593610801548
0.0724785249978769,2.0242650797709825
0.0745581117291003,2.04046795992963
0.1135046031197533,3.2606083392757923
0.0886066395991947,2.512977555762604
0.0610791161885019,1.6286938466552645
0.0745320291764568,2.02115700439848
0.0824846982960123,2.300193034249544
0.0863867951680906,2.4719034776937217
0.0528015383305493,1.342064797192812
0.0797157637621276,2.19956694840584
0.0725084292744286,1.9835405147843064
0.0734665827628225,2.059678841527831
0.0500714754759799,1.2687241782618686
0.0557526470514014,1.4931559003645554
0.0588874280749121,1.7085585210556165
0.0353567240522708,0.9391265990328976
0.0346087240056367,0.8977340393668041
0.0438201270276214,1.225238472173363
0.0443324070070404,1.2187446043057366
0.0400616522973869,1.0968226235568523
0.0472789239693433,1.3316149297886528
0.0495632251429371,1.415537447617948
0.0454502955725882,1.2767199806354008
0.0450693741619354,1.2684572880766354
0.0349553218172164,0.952515709138941
0.0574819927863311,1.64909983969545
0.0556189626111881,1.6112564518516883
0.0295454504141118,0.7581536118562333
0.0283408530877437,0.8079547125018202
0.0302590423205168,0.8540466053007171
0.0296061024360125,0.824951336241886
0.0408909740093397,1.1862625040058046
0.0371822729448555,1.081367946429737
0.0190766500996425,0.498907428201288
0.0229177187667228,0.6204800067317672
0.0466160525060258,1.3589979719548486
0.0192493756256997,0.5021319442804902
0.0265618725850712,0.7468523022956215
0.023393936007726,0.6420478932118043
0.0259924787362106,0.7246652691781986
0.0243709432156989,0.6739908333718777
0.0196942267644917,0.5293589070615359
0.0246927969412179,0.6795533575897105
0.0269417453238507,0.7657250062310137
0.0166970068689435,0.4275583948151208
0.0196680259995162,0.5200551736719441
0.0186702555844793,0.4904741331380792
0.0224227059891214,0.6507819981509354
0.0172431428151903,0.4774246627281885
0.0238031875660875,0.6874878867054823
