train_loss,test_loss,train_l1_norm,test_l1_norm,train_linf_norm,test_linf_norm
0.038635848052478466,4.885297500295564e-05,0.06666580662925262,0.017534613059461118,0.8310346070326865,0.22035213217772542
0.00010363410901918542,2.825688986122259e-05,0.014618208392406814,0.008717075673304498,0.18787349303772208,0.10621498376391827
2.474271232663341e-05,1.3470351605428732e-05,0.01032372640859103,0.005408535076119006,0.13404614429790526,0.05805312558487058
1.498797342699163e-05,1.2059398102428531e-05,0.007493221016798634,0.0070413519271183755,0.09397777229880448,0.08628889624793082
1.1666712245278177e-05,1.0482559697629767e-05,0.007127276296250057,0.004845432959590107,0.09071686936197802,0.054573782993294295
9.948866203899342e-06,9.407026523695095e-06,0.006270628061058233,0.0048699669090099635,0.0783994681066135,0.05340295215286314
9.197139664729548e-06,9.339088902197546e-06,0.0058605083871865644,0.003987771602394059,0.0727728536816081,0.04249335511680692
8.876926453240231e-06,9.033723649918102e-06,0.005585779869672842,0.003998416880518198,0.06887337552099489,0.041884609754569826
8.788530276228812e-06,9.033723649918102e-06,0.005496113919932395,0.003998416880518198,0.06692501373728738,0.041884609754569826
8.813580913374607e-06,9.016337066350388e-06,0.0055199964565166735,0.003970555422175675,0.0674677186714136,0.04237923929132521
8.871057035798912e-06,8.835493623337243e-06,0.005718495723675005,0.0038167331671342254,0.07087423441875726,0.04020770237762481
8.92958029012334e-06,8.985930219205329e-06,0.005609583408397157,0.005618603519536555,0.06862446323176846,0.06902526471391321
9.092234829563495e-06,8.77381103236985e-06,0.005675857457565144,0.0043695458825677635,0.07017917805733159,0.04793226633407176
9.728210305570429e-06,7.674893678995432e-06,0.005598454147781012,0.0042158724253531545,0.0688053961788537,0.04785051286891103
1.276313969081002e-05,8.862515253349557e-06,0.006205650203925325,0.004582886541821062,0.07768794821295887,0.05126793441995978
2.1670179148873102e-05,1.1591617679368937e-05,0.006251986909890548,0.00504908818397671,0.07656140123144724,0.05901160157844424
3.629668903531638e-05,8.144040282058995e-06,0.007293691582197789,0.0037419852185063066,0.09150733275788371,0.04044492287375033
1.2734290513094492e-05,1.4357894154818496e-05,0.005886984966899035,0.0057084538775496185,0.07352808247525244,0.06141500018686056
9.420272306340394e-06,1.0602867127454373e-05,0.004895391389040742,0.004710783160943538,0.059348381236556454,0.05449057537000626
6.652250526337866e-06,5.396203357850027e-06,0.004227430643705884,0.0033576319798827173,0.050478362819063476,0.03721241633687168
5.6522855991261165e-06,5.224187145358883e-06,0.004034562042099424,0.0047229508030228315,0.04849480628395686,0.057847988522425293
5.1976857153476886e-06,5.16048376011895e-06,0.003962655499170069,0.0030183658765628933,0.04766686765135964,0.03187937963791192
4.958125422137983e-06,5.1185051172069505e-06,0.003677563849365106,0.0034288077448960392,0.043468583148904144,0.038777950343489645
4.832288967406839e-06,5.057134494927595e-06,0.0036466353205905763,0.002938263189746067,0.04312154979725601,0.030791695562563837
4.830597631246291e-06,5.057134494927595e-06,0.0035489430854329838,0.002938263189746067,0.04195061688630376,0.030791695562563837
4.819308403693867e-06,4.99676570725569e-06,0.003598129517369671,0.0030700546168722213,0.04263134610087145,0.03287942083682865
4.891174464830783e-06,5.004773989367095e-06,0.0037470855540945197,0.0034079728717915712,0.045003609158215115,0.03887130459025502
5.00469021446861e-06,5.318153986627294e-06,0.0036986661962640937,0.0031895566257182507,0.04384198150301818,0.034497661308012906
5.2497225465572225e-06,4.9879579983098665e-06,0.003779624143359251,0.00291782134976238,0.0449570586736314,0.03125122992247343
5.742697389007389e-06,5.4182803534786215e-06,0.0038170156766893343,0.004112935650488362,0.04522098634957802,0.04925597701203078
8.001832980539803e-06,4.876830502871599e-06,0.004427340396819636,0.0034813493703491987,0.053693669615790716,0.04035878640357405
1.0429925087385072e-05,4.999269822474162e-06,0.004153335874772165,0.002816465170448646,0.048476918527844824,0.029283480509370564
1.6220852904280036e-05,9.815835354311276e-06,0.00461827780152671,0.004054814219428226,0.05464762677917024,0.046791022211499514
9.304216431780788e-06,8.786047422290721e-06,0.0038359441493987104,0.0070931312133092434,0.04429144104834413,0.09354975892882794
6.10506895469598e-06,4.739451263230876e-06,0.004039729898038786,0.004090203188359737,0.048977536285470705,0.04972213606061414
4.787949403817038e-06,4.627955234445835e-06,0.0038811388938920573,0.0025616618477739394,0.047664058441563975,0.02674527157973498
4.194463704129703e-06,4.274436659761705e-06,0.0034073576145223342,0.0028570364480838177,0.040947681812301746,0.03188918177932501
3.880406395978753e-06,3.9455560196074655e-06,0.003261712359270314,0.002640428905375302,0.03880972530132858,0.028591637446824462
3.715241929978674e-06,3.912564277470665e-06,0.0032280718536407222,0.0026912290087901056,0.038712010110053235,0.029731497969292104
3.635340641812945e-06,3.81652117066551e-06,0.0031175788036402084,0.002547831534827128,0.037090338704444004,0.027192546253837643
3.6160401737220127e-06,3.81652117066551e-06,0.0030422156444285067,0.002547831534827128,0.03593696269965731,0.027192546253837643
3.628816211346475e-06,3.8144857477163897e-06,0.0031257100926479326,0.00253849902106449,0.037314001049636863,0.027111443049274386
3.6920816026508874e-06,3.8104284451037528e-06,0.0031246087326377166,0.002619410174526274,0.0370291340581025,0.028630415734369308
3.7838722939682155e-06,4.291910239953723e-06,0.0031788268032541963,0.0028639489934779703,0.03768341100772377,0.03199428715156391
3.999793202842738e-06,4.17552862327284e-06,0.0034096037573064677,0.002827855673292652,0.04124821848341962,0.03149252174273133
4.417111689770082e-06,3.814859836165852e-06,0.0032884157763881376,0.0029223862724378703,0.03882660975162871,0.033239763900078836
7.0166358810013204e-06,4.449807314085774e-06,0.0035529757371696178,0.0035386687168385833,0.04215253485115245,0.039511128390021626
9.291255348955474e-06,4.010130356255104e-06,0.0038401370185776615,0.005181901739444584,0.04552272008474684,0.06776364537877962
1.3880793596456443e-05,4.033867304224259e-06,0.004221765931817936,0.0035786887221969663,0.05029290952208685,0.04275906192194671
7.977359699395947e-06,3.779478783508239e-06,0.003625204135396052,0.0027890406899154186,0.04283388659288175,0.030690435144491494
4.883186710537757e-06,3.4402809150378745e-06,0.0034304687613854186,0.0033562157378997652,0.04114172542308225,0.04032601784756407
3.894784434498888e-06,4.482687035306299e-06,0.0033055657556746157,0.003193287657480687,0.039951718347356655,0.036573336852062495
3.473602024189404e-06,3.44445635955708e-06,0.003083329355326714,0.002732630909094587,0.03682999634265434,0.030092257292661816
3.238292805093579e-06,3.3245847775106085e-06,0.0029584854316548445,0.002591138667333871,0.035300810055807236,0.0278817838832736
3.116769820769605e-06,3.2366218967581515e-06,0.002860072067231522,0.0026301030504982917,0.03390981869858224,0.028707398618664594
3.0523506953500145e-06,3.252883668665163e-06,0.0028311897382634925,0.002512595297722146,0.03370210793502629,0.02683896275209263
3.0696591788228035e-06,3.252883668665163e-06,0.0027637067102565197,0.002512595297722146,0.032524166910536584,0.02683896275209263
3.050546411566302e-06,3.2414969880846913e-06,0.002792145572192385,0.0024952148733194917,0.03303495588666992,0.027008827506285162
3.0970447542074452e-06,3.208912280661025e-06,0.0028510609293793095,0.002563141766469926,0.03392500174009474,0.0276390185309574
3.2065517445573733e-06,3.8320466124787346e-06,0.002924598056811374,0.0026817562067881226,0.03494406446268549,0.029209040239546447
3.379657778947376e-06,3.255364015149098e-06,0.002964952690823702,0.00300495841326192,0.0353894446220831,0.035471650555543605
3.7680377366200445e-06,3.6938474931048406e-06,0.0031549888240115253,0.0026602903547231107,0.037915506843186446,0.02970448835529387
4.3504521629188275e-06,3.336014318938396e-06,0.003101849047743599,0.0026436851275153457,0.03631670451964019,0.028491969176381825
7.944933347926053e-06,3.698959639405075e-06,0.003357919008709723,0.002747278894064948,0.03906054700468667,0.03042072926349938
7.4280876031934895e-06,3.5871257760845765e-06,0.0036625993366818876,0.003193104590009898,0.04383661904097535,0.03764536115573719
5.643336182254189e-06,4.487727531886776e-06,0.0036273766133206663,0.00394043445601128,0.04412783032514853,0.0460293714446947
4.308400149238878e-06,3.2603105085399877e-06,0.0031662827019696125,0.0034944337910972536,0.03781009610675974,0.0419213215937838
3.374596113104644e-06,3.5969708673292188e-06,0.002888861349664512,0.002765133564826101,0.03427194070110563,0.03239610536303371
3.034275317565971e-06,2.931492050811357e-06,0.0029122881196817618,0.002446619037492201,0.03522057293896214,0.02758356267530471
2.8218229043091013e-06,2.928642014603611e-06,0.0028745493483700556,0.0025026308935601265,0.03479870615102118,0.027799271006695925
2.7261569398774554e-06,2.8841162842127233e-06,0.0026448569305619458,0.00259277929966338,0.031339369047392394,0.02892758885845542
2.670767202579327e-06,2.842467899199619e-06,0.002723183435667306,0.0024839731961488723,0.03268771603397327,0.027763529100641608
2.6634021645520533e-06,2.842467899199619e-06,0.0026818125103687633,0.0024839731961488723,0.03202402280608658,0.027763529100641608
2.666520217752577e-06,2.831925356622378e-06,0.0026752305743488252,0.0024475708887912334,0.03195837190069724,0.027359383831452578
2.714894432648407e-06,2.959294678066726e-06,0.002801555263350019,0.0023541909745894373,0.033937026796769354,0.02582259479565546
2.7937225847551873e-06,2.9124094746748596e-06,0.0027706278960802594,0.0024496125208213924,0.03325053466792451,0.027768887926265598
2.946906603909838e-06,2.911895201395964e-06,0.002775206765398616,0.0024519451909232885,0.03297910059166607,0.02720128361340612
3.2427305457702003e-06,3.0794906268056367e-06,0.0029125739123206586,0.0025018967675976456,0.03497075543323299,0.028410520830750467
