L1 Norm,Linf Norm
3.894557126420736,102.823879874444
0.9074894188433884,24.53896044356823
0.6255996458441019,16.588862043696643
0.6584345097441227,17.73442048459947
0.5148536199931055,13.53840166312009
0.4482792683135718,11.57171520280987
0.4160169950898736,10.619566849979758
0.3628954169299453,9.244695050762594
0.4034054915931075,10.59727642544955
0.35527117976062,9.216766773293912
0.3180924961145967,8.130492629876732
0.3600661977283657,9.535163193938136
0.3435904118806124,8.91187058428228
0.2472565819907933,5.997946149566769
0.2581812349829823,6.352595279283822
0.2266189989499747,5.609134308526665
0.2995702399877831,7.788383644931764
0.2409259089954197,5.939558057825267
0.2807169298008084,7.3550414056442674
0.2317859484190121,5.809294942887127
0.2147916190449148,5.405777849664539
0.2029854733383283,5.007902593053878
0.223715245710127,5.69592960254401
0.1862248649612069,4.479452311009914
0.213795191385597,5.427270236948132
0.2004083466950804,4.972846578869223
0.1802714241677895,4.340395949174464
0.1479777614550665,3.466659049435705
0.1205462537223473,2.714507666119188
0.1241970320321619,2.736041616016999
0.0658970442365855,1.400571590460837
0.0614739831642247,1.1987698523186148
0.0580864066130481,1.1329654151894153
0.0561936159273609,1.092939498154819
0.0659763879502192,1.3656089244559406
0.0653083818987943,1.391400366567075
0.0703783964172937,1.5369242352977397
0.0649517147426493,1.398184443110973
0.0411005908462684,0.898471255709976
0.0412709895705804,0.8527049704439938
0.0400789469768293,0.8181984603855759
0.0390775243004784,0.8222515179924667
0.0431561721709556,0.9477423358766364
0.0361393770632334,0.7280003879370168
0.0394923685594461,0.8464495425693691
0.0380242651151027,0.7886200780527666
0.0420003893163986,0.9295229030318558
0.0366838348699267,0.778465992612578
0.0375979186174459,0.7923158773733303
0.035028276685765,0.7323118435813114
0.0368844095529988,0.7847949044765905
0.0378222567076329,0.8183208687715232
0.0415690416726283,0.9377699930548667
0.037465714204451,0.8116426386425272
0.0399175231475383,0.8978572292372584
0.0367667492568958,0.7862864093752578
0.0393958064005244,0.8862786050369963
0.034270795054268,0.724230242465809
0.0372711063816212,0.8120287712087855
0.031496840951126,0.6422567458834499
0.0314586136563681,0.6584215489687398
0.0378730129770934,0.815514834655635
0.0470581227239221,1.133388274880126
0.0242082937917206,0.5244045654414221
0.0225984697516541,0.4550696219129488
0.0272761842568172,0.6019373968802393
0.0235064264309126,0.4915153361223638
0.0231359970324672,0.4689026060797274
0.0217958473085891,0.4404178443571552
0.02146207277067,0.4355322932954877
0.0211025305588264,0.4214389788208529
0.0241909857834689,0.5187303133005277
0.0225265232826583,0.4612548723600805
0.0261430816282052,0.5836609114540741
0.0202849236229434,0.395241905260086
0.0238033932264894,0.505897708321549
0.0227746977600734,0.4828184265084564
0.0193610972234513,0.4205716015392914
0.0178057395605836,0.3681687322726473
0.0174828145631123,0.353396974517405
0.019060247286316,0.4072133660049177
0.016548872833047,0.3220695608122274
0.0171315446858759,0.3512439357798546
0.0211063905987422,0.4734549422824755
0.0172870899495203,0.3565913187625818
0.0174342120115179,0.36169672293365
0.0168480131635675,0.3408518627741374
0.015999881895259,0.3371956453181803
0.0151400867018848,0.3054921445190906
0.0162162541953613,0.341839047701098
0.017184349230118,0.3745167010105215
0.0158038096519885,0.3271191187024116
0.0159174351395806,0.3366093825287186
0.0158256144519196,0.3331563771439716
0.0172524604266742,0.3815396292533725
0.0156305644868407,0.3300587945157662
0.0174836885915603,0.3862539645082317
0.0151090001133736,0.3141371404811739
0.0161412067466881,0.3439752408874221
0.0149784973444184,0.3180640049630776
0.0147033466611756,0.3072624998137355
0.0150234929969301,0.3227412992350757
0.0146658617225708,0.3064690354973077
0.0144646110058063,0.3073526874559
0.0149957773121306,0.3201052136891521
0.0148700200007529,0.3180898041177541
0.0144823260127333,0.3048480605407618
0.0153308494187193,0.3250221354279667
0.0142772265144158,0.2969419094756245
0.0138453642772044,0.2828239623897709
0.0147541547633009,0.3186442833677865
0.0143491346896626,0.3011601575275883
0.0141917915950994,0.2940094827998429
0.0140032094642519,0.2890835977867245
0.0144862535712774,0.3083680748995393
0.0146987315859878,0.3138713609175756
0.0139739764136262,0.2916693089788779
0.014288163320627,0.3036842176091857
0.0149433077417081,0.3267649608617649
0.0144892160774674,0.3098004314322025
0.0136050910478457,0.2865558825162239
0.0137349646549904,0.2905429467933252
0.0139284002952277,0.2974010895957239
0.0135796383764129,0.2855125454142689
0.0139341461671283,0.2972326451060362
0.0137250235889572,0.2900531120174564
0.0134755016797687,0.2809727069117129
0.0139068614656338,0.2946346459896303
0.0134012504033045,0.2812693654689938
0.013756879850314,0.2901147298734635
0.0140148358212551,0.2996885426420718
0.0140572148743085,0.2985743867417797
0.0137651417336426,0.2927659944225103
0.0136313219857169,0.2876946837505326
0.0134149381289025,0.2834490987581201
0.0137519107459578,0.2942334597639739
0.0136996173223946,0.2903391335063613
0.0135405928531661,0.2861680180553347
0.0135184228590922,0.2869314285798929
0.0136426430427934,0.2872674926005303
0.013245547549962,0.2773229536061175
0.0134556642338866,0.2876792719173245
0.0133705719039542,0.2856251577185467
0.0134324060002807,0.2854131843533367
0.013213320480124,0.27840949491309
0.0133764715046156,0.2834945103751495
0.0133796284223441,0.283035068253614
0.013474132232787,0.2870332357728853
0.0133539883153047,0.2846408945227973
0.0132992676295572,0.2826552339142188
0.0132254848510259,0.2797032093573361
0.0133725502400891,0.2885550677068531
0.0132374100834364,0.2787318451212719
0.0133332460094708,0.2852104022812098
0.0131682727891253,0.2819540614199824
0.0133430076151154,0.2839935566525906
0.0132672459093388,0.2812519276807084
0.0132551544035784,0.2848938538229092
0.0132742507287999,0.2843323919305578
0.0132030950037762,0.2814010798443109
0.0132577854801435,0.2796739026289433
0.0133837539329659,0.2813714019516483
0.0133227994224987,0.2827941191940568
0.0132923384446883,0.2777784062864259
0.0132709191135596,0.2829978309209458
0.0132784166730241,0.2841360619026236
0.0132557937760255,0.280655256614089
0.013300512815942,0.2835439093307592
0.0133776257960824,0.2897243948901072
0.0133622000320348,0.2836756694085896
0.0130816220746375,0.2767798688378185
0.013238918576017,0.2825260827282443
0.0131494938513613,0.2785509835803881
0.0132287411493249,0.2807832817701622
0.0132265343789709,0.2795999639214016
0.0131329434720799,0.2803992628575302
0.0132448751481249,0.2821322118731215
0.0132217303533572,0.2824575483483262
0.0132944951450917,0.2842227670767344
0.0132501981117064,0.2834443281272426
0.0132555203208932,0.2832097862370312
0.0132329186272108,0.2816564301639795
0.0132235348019516,0.2822038559914566
0.0131851591429207,0.2790761124824173
0.0132812851796392,0.2821503588410094
0.0132017832112265,0.2800200625789352
0.0132196897424058,0.2770286166448146
0.0131984008890576,0.2804110315546393
0.0132438835194334,0.2794332487171516
0.0132259879412362,0.2812676155763678
0.0132635559757472,0.2815269599662162
0.0131997956739272,0.2826595967488363
0.0131584556365152,0.282924240230117
0.0131874787313397,0.2817858508081175
0.0132180657798075,0.284439983379282
0.0132343414112459,0.2832964390545152
0.0131850468769203,0.2809999645756557
0.0131942330031772,0.2813956336031668
0.0132278173990547,0.2816046694531105
0.013187941913167,0.2811876182585954
0.0131712180279428,0.2840372966806404
0.0132387454624287,0.283680018458236
0.0131856597395613,0.2838275146467611
0.0132194085537223,0.2817535995103419
0.0131868038245011,0.2796569821074605
0.0132256045105168,0.2799230481017846
0.0132841815488645,0.2848079277468845
0.0131805179177317,0.2831372719404287
0.0131410102170892,0.2788543960347772
0.0132055518347304,0.2831761638456955
